uid,db,ID
Q9UJY5,GeneCards,GGA1
Q9HBQ8,GeneCards,GOLGA2P5
Q9UJY4,GeneCards,GGA2
Q9NZ52,GeneCards,GGA3
Q9BVM4,GeneCards,GGACT
O75223,GeneCards,GGCT
Q9UEU5,GeneCards,GAGE2D
Q9UEU5,GeneCards,GAGE8
Q5JRK9,GeneCards,PAGE2B
Q92820,GeneCards,GGH
Q5YKI7,GeneCards,GGNBP1
Q9H3C7,GeneCards,GGNBP2
Q86UU5,GeneCards,GGN
O95749,GeneCards,GGPS1
P19440,GeneCards,GGT1
P36268,GeneCards,GGT2P
A6NGU5,GeneCards,GGT3P
P36269,GeneCards,GGT5
Q6P531,GeneCards,GGT6
Q9UJ14,GeneCards,GGT7
Q4G0N0,GeneCards,GGTA1
Q9BX51,GeneCards,GGTLC1
Q14390,GeneCards,GGTLC2
B5MD39,GeneCards,GGTLC3
O75420,GeneCards,GIGYF1
Q6Y7W6,GeneCards,GIGYF2
Q9H936,GeneCards,SLC25A22
Q9H1K4,GeneCards,SLC25A18
Q8N2G8,GeneCards,GHDC
Q9H3K2,GeneCards,GHITM
Q02643,GeneCards,GHRHR
Q9UBU3,GeneCards,GHRL
P10912,GeneCards,GHR
Q92847,GeneCards,GHSR
Q8IVV7,GeneCards,GID4
Q9NWU2,GeneCards,GID8
P13284,GeneCards,IFI30
Q8WWP7,GeneCards,GIMAP1
Q9UG22,GeneCards,GIMAP2
Q9NUV9,GeneCards,GIMAP4
Q96F15,GeneCards,GIMAP5
Q6P9H5,GeneCards,GIMAP6
Q8NHV1,GeneCards,GIMAP7
Q8ND71,GeneCards,GIMAP8
P0DJR0,GeneCards,GIMD1
Q9NXP7,GeneCards,GIN1
Q9NU53,GeneCards,GINM1
O14908,GeneCards,GIPC1
Q8TF65,GeneCards,GIPC2
Q8TF64,GeneCards,GIPC3
P48546,GeneCards,GIPR
P09681,GeneCards,GIP
Q9Y2X7,GeneCards,GIT1
Q14161,GeneCards,GIT2
Q5VSY0,GeneCards,GKAP1
Q9NS71,GeneCards,GKN1
Q86XP6,GeneCards,GKN2
P0CG01,GeneCards,GKN3P
Q6EEV4,GeneCards,POLR2M
Q96MS3,GeneCards,GLT1D1
Q7Z4J2,GeneCards,GLT6D1
Q68CQ7,GeneCards,GLT8D1
Q9H1C3,GeneCards,GLT8D2
Q6UWU2,GeneCards,GLB1L
Q8IW92,GeneCards,GLB1L2
Q8NCI6,GeneCards,GLB1L3
O94923,GeneCards,GLCE
Q86VQ1,GeneCards,GLCCI1
Q8IVK1,GeneCards,GLYCAM1
Q9Y223,GeneCards,GNE
Q8IVS8,GeneCards,GLYCTK
Q6PIY7,GeneCards,TENT2
Q6ZMI3,GeneCards,GLDN
Q53GS7,GeneCards,GLE1
Q04446,GeneCards,GBE1
P01215,GeneCards,CGA
P08151,GeneCards,GLI1
P10070,GeneCards,GLI2
P10071,GeneCards,GLI3
P10075,GeneCards,GLI4
P48060,GeneCards,GLIPR1
Q8NBF1,GeneCards,GLIS1
Q9BZE0,GeneCards,GLIS2
Q8NEA6,GeneCards,GLIS3
Q92990,GeneCards,GLMN
Q8WWB7,GeneCards,GLMP
P15104,GeneCards,GLUL
Q16775,GeneCards,HAGH
Q9HC38,GeneCards,GLOD4
A6NK44,GeneCards,GLOD5
P43220,GeneCards,GLP1R
O95838,GeneCards,GLP2R
Q9H4A5,GeneCards,GOLPH3L
P02724,GeneCards,GYPA
P06028,GeneCards,GYPB
P04921,GeneCards,GYPC
P15421,GeneCards,GYPE
Q14410,GeneCards,GK2
Q14409,GeneCards,GK3P
Q6ZS86,GeneCards,GK5
P32189,GeneCards,GK
P23415,GeneCards,GLRA1
P23416,GeneCards,GLRA2
O75311,GeneCards,GLRA3
P48167,GeneCards,GLRB
P35754,GeneCards,GLRX
Q9NS18,GeneCards,GLRX2
O76003,GeneCards,GLRX3
Q86SX6,GeneCards,GLRX5
P47871,GeneCards,GCGR
O94925,GeneCards,GLS
Q9UI32,GeneCards,GLS2
Q86SR1,GeneCards,GALNT10
Q8NCW6,GeneCards,GALNT11
Q8IXK2,GeneCards,GALNT12
Q8IUC8,GeneCards,GALNT13
Q96FL9,GeneCards,GALNT14
Q8N3T1,GeneCards,GALNT15
Q8N428,GeneCards,GALNT16
Q6IS24,GeneCards,GALNT17
Q6P9A2,GeneCards,GALNT18
A6NH11,GeneCards,GLTPD2
Q7Z4T8,GeneCards,GALNTL5
Q49A17,GeneCards,GALNTL6
Q9NZD2,GeneCards,GLTP
P14314,GeneCards,PRKCSH
Q7Z3D6,GeneCards,DGLUCY
P01275,GeneCards,GCG
P14672,GeneCards,SLC2A4
Q6IB77,GeneCards,GLYAT
P34896,GeneCards,SHMT1
O15488,GeneCards,GYG2
P46976,GeneCards,GYG1
Q969I3,GeneCards,GLYATL1
Q8WU03,GeneCards,GLYATL2
Q5SZD4,GeneCards,GLYATL3
A0A0U1RQE8,GeneCards,GLYATL1B
P34897,GeneCards,SHMT2
Q49A26,GeneCards,GLYR1
Q96IK5,GeneCards,GMCL1
Q8NEA9,GeneCards,GMCL2
O60547,GeneCards,GMDS
Q9Y692,GeneCards,GMEB1
Q9UKD1,GeneCards,GMEB2
P60983,GeneCards,GMFB
O60234,GeneCards,GMFG
Q9P107,GeneCards,GMIP
Q99445,GeneCards,GML
Q96IJ6,GeneCards,GMPPA
Q9Y5P6,GeneCards,GMPPB
P36959,GeneCards,GMPR
Q9P2T1,GeneCards,GMPR2
P29992,GeneCards,GNA11
Q03113,GeneCards,GNA12
Q14344,GeneCards,GNA13
O95837,GeneCards,GNA14
P30679,GeneCards,GNA15
Q96EK6,GeneCards,GNPNAT1
P63096,GeneCards,GNAI1
P04899,GeneCards,GNAI2
P08754,GeneCards,GNAI3
P38405,GeneCards,GNAL
P09471,GeneCards,GNAO1
P50148,GeneCards,GNAQ
Q5JWF2,GeneCards,GNAS
P63092,GeneCards,GNAS
O95467,GeneCards,GNAS
P11488,GeneCards,GNAT1
P19087,GeneCards,GNAT2
A8MTJ3,GeneCards,GNAT3
P19086,GeneCards,GNAZ
Q9BYB4,GeneCards,GNB1L
O14775,GeneCards,GNB5
Q12967,GeneCards,RALGDS
P36915,GeneCards,GNL1
Q9NVN8,GeneCards,GNL3L
Q9BVP2,GeneCards,GNL3
P22749,GeneCards,GNLY
Q14749,GeneCards,GNMT
O15228,GeneCards,GNPAT
P46926,GeneCards,GNPDA1
Q8TDQ7,GeneCards,GNPDA2
Q3T906,GeneCards,GNPTAB
Q9UJJ9,GeneCards,GNPTG
P30968,GeneCards,GNRHR
Q96P88,GeneCards,GNRHR2
P15586,GeneCards,GNS
Q8N0V5,GeneCards,GCNT2
Q5T6J7,GeneCards,IDNK
Q9H2G9,GeneCards,BLZF1
Q9NYA3,GeneCards,GOLGA6A
A6NDN3,GeneCards,GOLGA6B
A6NDK9,GeneCards,GOLGA6C
P0CG33,GeneCards,GOLGA6D
Q2TAP0,GeneCards,GOLGA7B
A7E2F4,GeneCards,GOLGA8A
A8MQT2,GeneCards,GOLGA8B
A6NN73,GeneCards,GOLGA8CP
Q0D2H9,GeneCards,GOLGA8DP
Q08AF8,GeneCards,GOLGA8F
Q08AF8,GeneCards,GOLGA8G
P0CJ92,GeneCards,GOLGA8H
A6NC78,GeneCards,GOLGA8IP
A6NMD2,GeneCards,GOLGA8J
D6RF30,GeneCards,GOLGA8K
H3BSY2,GeneCards,GOLGA8M
F8WBI6,GeneCards,GOLGA8N
A6NCC3,GeneCards,GOLGA8O
H3BV12,GeneCards,GOLGA8Q
I6L899,GeneCards,GOLGA8R
H3BPF8,GeneCards,GOLGA8S
H3BQL2,GeneCards,GOLGA8T
Q92805,GeneCards,GOLGA1
Q08379,GeneCards,GOLGA2
Q08378,GeneCards,GOLGA3
Q13439,GeneCards,GOLGA4
Q8TBA6,GeneCards,GOLGA5
Q7Z5G4,GeneCards,GOLGA7
Q14789,GeneCards,GOLGB1
O00461,GeneCards,GOLIM4
Q86XS8,GeneCards,RNF130
Q8NBJ4,GeneCards,GOLM1
Q6P4E1,GeneCards,GOLM2
Q9H4A6,GeneCards,GOLPH3
P01148,GeneCards,GNRH1
O43555,GeneCards,GNRH2
Q3T8J9,GeneCards,GON4L
Q9BXV9,GeneCards,GON7
Q9HD26,GeneCards,GOPC
Q5T7V8,GeneCards,GORAB
Q9BQQ3,GeneCards,GORASP1
Q9H8Y8,GeneCards,GORASP2
Q8IX06,GeneCards,REXO1L1P
O95249,GeneCards,GOSR1
O14653,GeneCards,GOSR2
Q6ZVE7,GeneCards,GOLT1A
Q9Y3E0,GeneCards,GOLT1B
Q96P66,GeneCards,GPR101
Q5VW38,GeneCards,GPR107
Q9NPR9,GeneCards,GPR108
Q8TDV5,GeneCards,GPR119
Q9UNW8,GeneCards,GPR132
Q8IZ08,GeneCards,GPR135
Q6DWJ6,GeneCards,GPR139
Q7Z602,GeneCards,GPR141
Q7Z601,GeneCards,GPR142
P51810,GeneCards,GPR143
Q96CH1,GeneCards,GPR146
Q8TDV2,GeneCards,GPR148
Q86SP6,GeneCards,GPR149
Q8NGU9,GeneCards,GPR150
Q8TDV0,GeneCards,GPR151
Q8TDT2,GeneCards,GPR152
Q6NV75,GeneCards,GPR153
Q7Z3F1,GeneCards,GPR155
Q8NFN8,GeneCards,GPR156
Q5UAW9,GeneCards,GPR157
Q5T848,GeneCards,GPR158
Q6UWK7,GeneCards,C10orf99
Q9UJ42,GeneCards,GPR160
Q8N6U8,GeneCards,GPR161
Q16538,GeneCards,GPR162
O14626,GeneCards,GPR171
Q9NS66,GeneCards,GPR173
Q9BXC1,GeneCards,GPR174
Q14439,GeneCards,GPR176
Q6PRD1,GeneCards,GPR179
Q86V85,GeneCards,GPR180
O15218,GeneCards,GPR182
P32249,GeneCards,GPR183
P07359,GeneCards,GP1BA
P13224,GeneCards,GP1BB
P55259,GeneCards,GP2
Q99795,GeneCards,GPA33
O43292,GeneCards,GPAA1
Q8IXQ4,GeneCards,GPALPP1
O95872,GeneCards,GPANK1
Q9HCL2,GeneCards,GPAM
Q6NUI2,GeneCards,GPAT2
Q53EU6,GeneCards,GPAT3
Q86UL3,GeneCards,GPAT4
Q8TDU6,GeneCards,GPBAR1
Q9HC44,GeneCards,GPBP1L1
Q86WP2,GeneCards,GPBP1
P35052,GeneCards,GPC1
Q8N158,GeneCards,GPC2
P51654,GeneCards,GPC3
O75487,GeneCards,GPC4
Q9NZH0,GeneCards,GPRC5B
Q9NQ84,GeneCards,GPRC5C
Q9NZD1,GeneCards,GPRC5D
P78333,GeneCards,GPC5
Q5T6X5,GeneCards,GPRC6A
Q9Y625,GeneCards,GPC6
Q9NPB8,GeneCards,GPCPD1
Q8N335,GeneCards,GPD1L
P21695,GeneCards,GPD1
P43304,GeneCards,GPD2
Q99527,GeneCards,GPER1
Q96T91,GeneCards,GPHA2
Q86YW7,GeneCards,GPHB5
B7ZAQ6,GeneCards,GPR89A
P0CG08,GeneCards,GPR89B
Q92643,GeneCards,PIGK
P14770,GeneCards,GP9
Q92917,GeneCards,GPKOW
P51674,GeneCards,GPM6A
Q13491,GeneCards,GPM6B
Q9HCN4,GeneCards,GPN1
Q9H9Y4,GeneCards,GPN2
Q9UHW5,GeneCards,GPN3
Q14956,GeneCards,GPNMB
P47775,GeneCards,GPR12
P49685,GeneCards,GPR15
Q13304,GeneCards,GPR17
Q14330,GeneCards,GPR18
Q15760,GeneCards,GPR19
Q99678,GeneCards,GPR20
Q99679,GeneCards,GPR21
Q99680,GeneCards,GPR22
O00155,GeneCards,GPR25
Q8NDV2,GeneCards,GPR26
Q9NS67,GeneCards,GPR27
O00270,GeneCards,GPR31
O75388,GeneCards,GPR32
Q49SQ1,GeneCards,GPR33
Q9UPC5,GeneCards,GPR34
Q9HC97,GeneCards,GPR35
O15354,GeneCards,GPR37
O43194,GeneCards,GPR39
P46089,GeneCards,GPR3
O15529,GeneCards,GPR42
Q9Y5Y3,GeneCards,GPR45
P46093,GeneCards,GPR4
Q9Y2T5,GeneCards,GPR52
Q9Y2T6,GeneCards,GPR55
Q9BZJ8,GeneCards,GPR61
Q9BZJ7,GeneCards,GPR62
Q9BZJ6,GeneCards,GPR63
P46095,GeneCards,GPR6
O95800,GeneCards,GPR75
Q96P69,GeneCards,GPR78
Q96P67,GeneCards,GPR82
Q9NYM4,GeneCards,GPR83
Q9NQS5,GeneCards,GPR84
P60893,GeneCards,GPR85
Q9BY21,GeneCards,GPR87
Q9GZN0,GeneCards,GPR88
Q6UWM5,GeneCards,GLIPR1L1
Q13227,GeneCards,GPS2
Q86YR5,GeneCards,GPSM1
P81274,GeneCards,GPSM2
Q9Y4H4,GeneCards,GPSM3
Q8N954,GeneCards,GPATCH11
Q9NWQ4,GeneCards,GPATCH2L
Q9BRR8,GeneCards,GPATCH1
Q9NW75,GeneCards,GPATCH2
Q96I76,GeneCards,GPATCH3
Q5T3I0,GeneCards,GPATCH4
Q9UKJ3,GeneCards,GPATCH8
Q9H3H5,GeneCards,DPAGT1
Q9HCN6,GeneCards,GP6
P40197,GeneCards,GP5
P07203,GeneCards,GPX1
P18283,GeneCards,GPX2
P22352,GeneCards,GPX3
P36969,GeneCards,GPX4
O75715,GeneCards,GPX5
P59796,GeneCards,GPX6
Q96SL4,GeneCards,GPX7
Q8TED1,GeneCards,GPX8
O15544,GeneCards,LINC01565
P12544,GeneCards,GZMA
P10144,GeneCards,GZMB
P20718,GeneCards,GZMH
P49863,GeneCards,GZMK
Q6IC98,GeneCards,GRAMD4
P51124,GeneCards,GZMM
P28676,GeneCards,GCA
Q4V328,GeneCards,GRIPAP1
O75791,GeneCards,GRAP2
Q8TC17,GeneCards,GRAPL
Q13588,GeneCards,GRAP
Q7Z6J2,GeneCards,TAMALIN
Q13322,GeneCards,GRB10
Q14449,GeneCards,GRB14
Q9C091,GeneCards,GREB1L
P62993,GeneCards,GRB2
Q14451,GeneCards,GRB7
A8MXD5,GeneCards,GRXCR1
A6NFK2,GeneCards,GRXCR2
A4D2P6,GeneCards,GRID2IP
Q3V6T2,GeneCards,CCDC88A
Q4ZG55,GeneCards,GREB1
O60565,GeneCards,GREM1
Q9H772,GeneCards,GREM2
Q9NZI5,GeneCards,GRHL1
Q6ISB3,GeneCards,GRHL2
Q8TE85,GeneCards,GRHL3
Q9UBQ7,GeneCards,GRHPR
P42261,GeneCards,GRIA1
P42262,GeneCards,GRIA2
P42263,GeneCards,GRIA3
P48058,GeneCards,GRIA4
Q9ULK0,GeneCards,GRID1
O43424,GeneCards,GRID2
A4D1Z8,GeneCards,GRIFIN
P39086,GeneCards,GRIK1
Q13002,GeneCards,GRIK2
Q13003,GeneCards,GRIK3
Q16099,GeneCards,GRIK4
Q16478,GeneCards,GRIK5
Q7Z2K8,GeneCards,GPRIN1
O60269,GeneCards,GPRIN2
Q6ZVF9,GeneCards,GPRIN3
Q9Y3R0,GeneCards,GRIP1
Q9C0E4,GeneCards,GRIP2
Q15835,GeneCards,GRK1
P32298,GeneCards,GRK4
P34947,GeneCards,GRK5
P43250,GeneCards,GRK6
Q8WTQ7,GeneCards,GRK7
P0CAP2,GeneCards,POLR2M
Q13255,GeneCards,GRM1
Q8IUY3,GeneCards,GRAMD2A
Q96HH9,GeneCards,GRAMD2B
Q14416,GeneCards,GRM2
Q14832,GeneCards,GRM3
Q14833,GeneCards,GRM4
P41594,GeneCards,GRM5
O15303,GeneCards,GRM6
Q14831,GeneCards,GRM7
O00222,GeneCards,GRM8
P28799,GeneCards,GRN
P09341,GeneCards,CXCL1
O95267,GeneCards,RASGRP1
Q7LDG7,GeneCards,RASGRP2
Q8IV61,GeneCards,RASGRP3
Q8TDF6,GeneCards,RASGRP4
P38646,GeneCards,HSPA9
Q9HAV7,GeneCards,GRPEL1
Q8TAA5,GeneCards,GRPEL2
Q4G1C9,GeneCards,GLIPR1L2
P30550,GeneCards,GRPR
P07492,GeneCards,GRP
O15063,GeneCards,GARRE1
Q12849,GeneCards,GRSF1
Q5TC63,GeneCards,GRTP1
Q9BQ67,GeneCards,GRWD1
A8MUP6,GeneCards,GSG1L2
Q5JQS6,GeneCards,GCSAML
A4D1B5,GeneCards,GSAP
Q9NRJ2,GeneCards,GSN-AS1
O15499,GeneCards,GSC2
P56915,GeneCards,GSC
Q96QA5,GeneCards,GSDMA
Q8TAX9,GeneCards,GSDMB
Q9BYG8,GeneCards,GSDMC
P57764,GeneCards,GSDMD
O60443,GeneCards,GSDME
Q14687,GeneCards,GSE1
Q6UXU4,GeneCards,GSG1L
Q2KHT4,GeneCards,GSG1
P48507,GeneCards,GCLM
P48506,GeneCards,GCLC
P48637,GeneCards,GSS
P00390,GeneCards,GSR
P49840,GeneCards,GSK3A
P49841,GeneCards,GSK3B
Q9P0R6,GeneCards,GSKIP
Q92896,GeneCards,GLG1
P0CG29,GeneCards,GSTT2
P08263,GeneCards,GSTA1
P09210,GeneCards,GSTA2
Q16772,GeneCards,GSTA3
O15217,GeneCards,GSTA4
Q7RTV2,GeneCards,GSTA5
Q8NEC7,GeneCards,GSTCD
Q9Y2Q3,GeneCards,GSTK1
P09488,GeneCards,GSTM1
P28161,GeneCards,GSTM2
P21266,GeneCards,GSTM3
Q03013,GeneCards,GSTM4
P46439,GeneCards,GSTM5
P78417,GeneCards,GSTO1
Q9H4Y5,GeneCards,GSTO2
P09211,GeneCards,GSTP1
P30711,GeneCards,GSTT1
P0CG30,GeneCards,GSTT2B
A0A1W2PR19,GeneCards,GSTT4
Q9H4S2,GeneCards,GSX1
Q9BZM3,GeneCards,GSX2
Q8NBJ5,GeneCards,COLGALT1
Q8IYK4,GeneCards,COLGALT2
Q5T4B2,GeneCards,CERCAM
Q9UHL9,GeneCards,GTF2IRD1
Q86UP8,GeneCards,GTF2IRD2
Q6EKJ0,GeneCards,GTF2IRD2B
Q4AE62,GeneCards,GTDC1
P78347,GeneCards,GTF2I
O00178,GeneCards,GTPBP1
Q9BX10,GeneCards,GTPBP2
Q969Y2,GeneCards,GTPBP3
Q9BZE4,GeneCards,GTPBP4
O43824,GeneCards,GTPBP6
Q8N3Z3,GeneCards,GTPBP8
A4D1E9,GeneCards,GTPBP10
O95528,GeneCards,SLC2A10
Q9BYW1,GeneCards,SLC2A11
Q8TD20,GeneCards,SLC2A12
Q8TDB8,GeneCards,SLC2A14
P11166,GeneCards,SLC2A1
P11168,GeneCards,SLC2A2
P11169,GeneCards,SLC2A3
P22732,GeneCards,SLC2A5
Q9UGQ3,GeneCards,SLC2A6
Q6PXP3,GeneCards,SLC2A7
Q9NY64,GeneCards,SLC2A8
Q9NRM0,GeneCards,SLC2A9
Q86UQ5,GeneCards,GTSCR1
Q9NYZ3,GeneCards,GTSE1
Q8WW33,GeneCards,GTSF1
Q9H1H1,GeneCards,GTSF1L
P49915,GeneCards,GMPS
Q9Y2T3,GeneCards,GDA
P43080,GeneCards,GUCA1A
Q9UMX6,GeneCards,GUCA1B
O95843,GeneCards,GUCA1C
Q02747,GeneCards,GUCA2A
Q16661,GeneCards,GUCA2B
P25092,GeneCards,GUCY2C
Q02846,GeneCards,GUCY2D
P51841,GeneCards,GUCY2F
Q96NT3,GeneCards,GUCD1
X6R8D5,GeneCards,GUCA1ANB
Q8N442,GeneCards,GUF1
Q9UBP9,GeneCards,GULP1
Q15486,GeneCards,GUSBP1
Q7Z2Y8,GeneCards,GVINP1
A0A096LPI5,GeneCards,CCDC28A-AS1
Q3ZCU0,GeneCards,GVQW3
Q96GX5,GeneCards,MASTL
Q4G148,GeneCards,GXYLT1
A0PJZ3,GeneCards,GXYLT2
P13807,GeneCards,GYS1
P54840,GeneCards,GYS2
Q9H116,GeneCards,GZF1
P07305,GeneCards,H1-0
Q02539,GeneCards,H1-1
P16403,GeneCards,H1-2
P16402,GeneCards,H1-3
P10412,GeneCards,H1-4
P16401,GeneCards,H1-5
O14756,GeneCards,HSD17B6
Q8IZA3,GeneCards,H1-8
Q4G0G2,GeneCards,H1-10-AS1
Q53T59,GeneCards,HS1BP3
Q75WM6,GeneCards,H1-7
P22492,GeneCards,H1-6
Q92522,GeneCards,H1-10
Q96QV6,GeneCards,H2AC1
P04908,GeneCards,H2AC4
P04908,GeneCards,H2AC8
Q93077,GeneCards,H2AC6
P20671,GeneCards,H2AC7
Q96KK5,GeneCards,H2AC12
Q99878,GeneCards,H2AC14
P0C0S8,GeneCards,H2AC11
P0C0S8,GeneCards,H2AC13
P0C0S8,GeneCards,H2AC15
P0C0S8,GeneCards,H2AC16
P0C0S8,GeneCards,H2AC17
Q6FI13,GeneCards,H2AC18
Q6FI13,GeneCards,H2AC19
Q8IUE6,GeneCards,H2AC21
Q16777,GeneCards,H2AC20
Q7L7L0,GeneCards,H2AW
P0C5Y9,GeneCards,H2AB1
P0C5Z0,GeneCards,H2AB2
P0C5Z0,GeneCards,H2AB3
Q9BTM1,GeneCards,H2AJ
A0A3B3IU63,GeneCards,H2AL3
Q71UI9,GeneCards,H2AZ2
Q9P0M6,GeneCards,MACROH2A2
P16104,GeneCards,H2AX
O75367,GeneCards,MACROH2A1
P0C0S5,GeneCards,H2AZ1
Q96A08,GeneCards,H2BC1
P33778,GeneCards,H2BC3
P62807,GeneCards,H2BC10
P62807,GeneCards,H2BC4
P62807,GeneCards,H2BC6
P62807,GeneCards,H2BC7
P62807,GeneCards,H2BC8
P58876,GeneCards,H2BC5
Q93079,GeneCards,H2BC9
P06899,GeneCards,H2BC11
O60814,GeneCards,H2BC12
Q99880,GeneCards,H2BC13
Q99879,GeneCards,H2BC14
Q99877,GeneCards,H2BC15
P23527,GeneCards,H2BC17
Q6DN03,GeneCards,H2BC20P
Q6DRA6,GeneCards,H2BC19P
Q16778,GeneCards,H2BC21
Q5QNW6,GeneCards,H2BC18
Q8N257,GeneCards,H2BU1
P0C1H6,GeneCards,H2BW2
P57053,GeneCards,H2BC12L
A0A2R8Y619,GeneCards,H2BK1
Q7Z2G1,GeneCards,H2BW1
Q16695,GeneCards,H3-4
P68431,GeneCards,H3C1
P68431,GeneCards,H3C10
P68431,GeneCards,H3C11
P68431,GeneCards,H3C12
P68431,GeneCards,H3C2
P68431,GeneCards,H3C3
P68431,GeneCards,H3C4
P68431,GeneCards,H3C6
P68431,GeneCards,H3C7
P68431,GeneCards,H3C8
Q71DI3,GeneCards,H3C13
Q71DI3,GeneCards,H3C14
Q71DI3,GeneCards,H3C15
P84243,GeneCards,H3-3A
P84243,GeneCards,H3-3B
Q5TEC6,GeneCards,H3-7
Q6NXT2,GeneCards,H3-5
P0DPK2,GeneCards,H3Y1
P0DPK5,GeneCards,H3Y2
Q99525,GeneCards,H4C7
P62805,GeneCards,H4-16
P62805,GeneCards,H4C1
P62805,GeneCards,H4C11
P62805,GeneCards,H4C12
P62805,GeneCards,H4C13
P62805,GeneCards,H4C14
P62805,GeneCards,H4C15
P62805,GeneCards,H4C2
P62805,GeneCards,H4C3
P62805,GeneCards,H4C4
P62805,GeneCards,H4C5
P62805,GeneCards,H4C6
P62805,GeneCards,H4C8
P62805,GeneCards,H4C9
O60243,GeneCards,HS6ST1
Q96MM7,GeneCards,HS6ST2
Q8IZP7,GeneCards,HS6ST3
Q58FF8,GeneCards,HSP90AB2P
Q58FF7,GeneCards,HSP90AB3P
Q58FF6,GeneCards,HSP90AB4P
Q14520,GeneCards,HABP2
Q5JVS0,GeneCards,HABP4
B0YJ81,GeneCards,HACD1
Q6Y1H2,GeneCards,HACD2
Q9P035,GeneCards,HACD3
Q5VWC8,GeneCards,HACD4
Q8IYU2,GeneCards,HACE1
Q9UJ83,GeneCards,HACL1
A1L0T0,GeneCards,ILVBL
Q6PII5,GeneCards,HAGHL
O43593,GeneCards,HR
Q75N03,GeneCards,CBLL1
O96004,GeneCards,HAND1
P61296,GeneCards,HAND2
Q9UJM8,GeneCards,HAO1
Q9NYQ3,GeneCards,HAO2
P54257,GeneCards,HAP1
Q13442,GeneCards,PDAP1
P23610,GeneCards,F8A1
P23610,GeneCards,F8A2
P23610,GeneCards,F8A3
Q14CZ0,GeneCards,C16orf72
Q96MB7,GeneCards,HARBI1
P12081,GeneCards,HARS1
Q8TF76,GeneCards,HASPIN
O14929,GeneCards,HAT1
Q96CS2,GeneCards,HAUS1
Q9NVX0,GeneCards,HAUS2
Q68CZ6,GeneCards,HAUS3
Q9H6D7,GeneCards,HAUS4
O94927,GeneCards,HAUS5
Q7Z4H7,GeneCards,HAUS6
Q99871,GeneCards,HAUS7
Q9BT25,GeneCards,HAUS8
Q96D42,GeneCards,HAVCR1
Q8TDQ0,GeneCards,HAVCR2
O00165,GeneCards,HAX1
Q96EW2,GeneCards,HSPBAP1
P09105,GeneCards,HBQ1
P02008,GeneCards,HBZ
P69905,GeneCards,HBA1
P69905,GeneCards,HBA2
P68871,GeneCards,HBB
P02042,GeneCards,HBD
Q99075,GeneCards,HBEGF
P02100,GeneCards,HBE1
P69891,GeneCards,HBG1
P69892,GeneCards,HBG2
Q6B0K9,GeneCards,HBM
O60381,GeneCards,HBP1
Q9Y450,GeneCards,HBS1L
Q9BXC0,GeneCards,HCAR1
Q8TDS4,GeneCards,HCAR2
P49019,GeneCards,HCAR3
Q99714,GeneCards,HSD17B10
Q16836,GeneCards,HADH
P51610,GeneCards,HCFC1
Q9Y5Z7,GeneCards,HCFC2
P08631,GeneCards,HCK
P14317,GeneCards,HCLS1
O60741,GeneCards,HCN1
Q9UL51,GeneCards,HCN2
Q9P1Z3,GeneCards,HCN3
Q9Y3Q4,GeneCards,HCN4
Q6MZN7,GeneCards,HCP5
Q9UBK5,GeneCards,HCST
P0DOY5,GeneCards,IGHD1-1
Q969S8,GeneCards,HDAC10
Q96DB2,GeneCards,HDAC11
Q13547,GeneCards,HDAC1
Q92769,GeneCards,HDAC2
O15379,GeneCards,HDAC3
P56524,GeneCards,HDAC4
Q9UQL6,GeneCards,HDAC5
Q9UBN7,GeneCards,HDAC6
Q8WUI4,GeneCards,HDAC7
Q9BY41,GeneCards,HDAC8
Q9UKV0,GeneCards,HDAC9
Q8IV16,GeneCards,GPIHBP1
Q9UBI9,GeneCards,HECA
Q7Z4H3,GeneCards,HDDC2
P51858,GeneCards,HDGF
Q5TGJ6,GeneCards,HDGFL1
Q7Z4V5,GeneCards,HDGFL2
Q9Y3E1,GeneCards,HDGFL3
Q08623,GeneCards,PUDP
Q9H0R4,GeneCards,HDHD2
Q9BSH5,GeneCards,HDHD3
Q9BXW7,GeneCards,HDHD5
Q7Z353,GeneCards,HDX
P42858,GeneCards,HTT
Q9H8Q6,GeneCards,HEXA-AS1
Q9H583,GeneCards,HEATR1
Q7Z4Q2,GeneCards,HEATR3
Q86WZ0,GeneCards,HEATR4
Q6AI08,GeneCards,HEATR6
A2RTY3,GeneCards,HEATR9
Q9NRV9,GeneCards,HEBP1
Q9Y5Z4,GeneCards,HEBP2
A8MVW5,GeneCards,HEPACAM2
Q14CZ8,GeneCards,HEPACAM
Q9ULT8,GeneCards,HECTD1
Q5U5R9,GeneCards,HECTD2
Q5T447,GeneCards,HECTD3
Q9Y4D8,GeneCards,HECTD4
Q76N89,GeneCards,HECW1
Q9P2P5,GeneCards,HECW2
Q9ULI3,GeneCards,HEG1
Q8NG08,GeneCards,HELB
Q9NRZ9,GeneCards,HELLS
Q8TDG4,GeneCards,HELQ
A6NFD8,GeneCards,HELT
Q9BYK8,GeneCards,HELZ2
P42694,GeneCards,HELZ
P22557,GeneCards,ALAS2
P13196,GeneCards,ALAS1
P13716,GeneCards,ALAD
P08397,GeneCards,HMBS
P10746,GeneCards,UROS
P36551,GeneCards,CPOX
Q9BXL5,GeneCards,HEMGN
P22830,GeneCards,FECH
Q9Y5R4,GeneCards,HEMK1
P02790,GeneCards,HPX
Q02575,GeneCards,NHLH1
