UniprotID,Protein_Accession
P32480,NP_014681.1
P32480,NM_001183457.1
P47171,NP_012674.1
P47171,NM_001181798.1
P00498,NP_010975.3
P00498,NM_001178946.3
P00815,NP_009900.2
P00815,NM_001178675.1
P40545,NP_012244.3
P40545,NM_001179370.3
P33734,NP_009807.3
P33734,NM_001178596.3
P06633,NP_014845.1
P06633,NM_001183621.1
P07172,NP_012150.1
P07172,NM_001179464.1
P38635,NP_116681.1
P38635,NM_001179990.1
P46973,NP_012589.1
P46973,NM_001181713.1
P41809,NP_010708.1
P41809,NM_001180728.1
P48353,NP_013884.1
P48353,NM_001182665.1
Q04429,NP_010817.3
Q04429,NM_001180836.3
P0CY07,NP_009867.1
P0CY07,NM_001178707.1
P0CY07,NP_009869.3
P0CY07,NM_001178754.1
P0CY09,NP_009866.1
P0CY09,NM_001178708.1
P0CY09,NP_009868.3
P0CY09,NM_001178753.1
P12683,NP_013636.1
P12683,NM_001182434.1
P12684,NP_013555.1
P12684,NM_001182338.1
P40037,NP_010978.3
P40037,NM_001178948.3
Q12039,NP_014546.1
Q12039,NM_001183349.1
Q03973,NP_010459.1
Q03973,NM_001180481.1
P0CY11,NP_010021.1
P0CY11,NM_001178804.1
P0CY13,NP_010020.1
P0CY13,NM_001178802.1
Q12398,NP_014675.1
Q12398,NM_001183451.1
P47175,NP_012681.1
P47175,NM_001181805.1
P38074,NP_009590.1
P38074,NM_001178382.1
P32339,NP_013306.2
P32339,NM_001182092.1
P19807,NP_011438.1
P19807,NM_001180942.1
Q04344,NP_010158.1
Q04344,NM_001180184.1
P49775,NP_010591.1
P49775,NM_001180613.1
Q06116,NP_015442.1
Q06116,NM_001184214.1
P47124,NP_012609.3
P47124,NM_001181733.3
P32485,NP_013214.1
P32485,NM_001182000.1
P53389,NP_014453.3
P53389,NM_001183232.3
P20050,NP_012193.3
P20050,NM_001179422.3
P53187,NP_011482.3
P53187,NM_001180898.2
Q05827,NP_013978.1
Q05827,NM_001182758.1
Q12214,NP_015393.1
Q12214,NM_001184165.1
P53096,NP_011321.1
P53096,NM_001181059.1
Q02959,NP_015209.1
Q02959,NM_001183930.1
P40480,NP_012154.1
P40480,NM_001179460.1
P48570,NP_010099.1
P48570,NM_001180242.1
Q12122,NP_010151.1
Q12122,NM_001180190.1
P36078,NP_012839.1
P36078,NM_001179650.1
Q03213,NP_013895.1
Q03213,NM_001182677.1
P09932,NP_010054.1
P09932,NM_001180287.1
Q06592,NP_015519.1
Q06592,NM_001184290.1
P39979,NP_010848.1
P39979,NM_001178881.1
Q01448,NP_009774.4
Q01448,NM_001178563.3
Q05164,NP_014487.1
Q05164,NM_001183408.1
Q99332,NP_014969.3
Q99332,NM_001183744.3
P39734,NP_009374.1
P39734,NM_001178173.1
P40481,NP_012156.1
P40481,NM_001179458.1
P17629,NP_010422.1
P17629,NM_001180445.1
Q04178,NP_010687.3
Q04178,NM_001180707.3
P38922,NP_014394.2
P38922,NM_001182843.1
Q08109,NP_014630.1
Q08109,NM_001183267.1
Q05787,NP_013308.1
Q05787,NM_001182094.1
Q05905,NP_013404.1
Q05905,NM_001182189.1
Q08732,NP_014910.1
Q08732,NM_001183686.1
Q99383,NP_014518.1
Q99383,NM_001183377.1
Q05549,NP_010577.3
Q05549,NM_001180599.3
P29295,NP_015120.1
P29295,NM_001184018.1
Q12347,NP_013198.1
Q12347,NM_001181984.1
P31539,NP_013074.1
P31539,NM_001181846.1
P32478,NP_012376.3
P32478,NM_001181592.1
P15108,NP_013911.1
P15108,NM_001182692.1
P38753,NP_011861.1
P38753,NM_001179082.1
P10961,NP_011442.3
P10961,NM_001180938.3
Q99181,NP_014964.1
Q99181,NM_001183739.1
P69852,NP_690844.1
P69852,NM_001184513.1
P34244,NP_012821.2
P34244,NM_001179667.2
P38274,NP_009691.1
P38274,NM_001178481.1
P38348,NP_009831.3
P38348,NM_001178620.3
P22943,NP_116640.1
P22943,NM_001179952.1
P15992,NP_009628.1
P15992,NM_001178420.1
P25619,NP_009950.1
P25619,NM_001178735.1
Q04432,NP_010822.1
Q04432,NM_001180841.1
Q08992,NP_015043.1
Q08992,NM_001184094.1
Q08914,NP_015036.3
Q08914,NM_001183811.3
Q12329,NP_010456.1
Q12329,NM_001180478.1
P19882,NP_013360.1
P19882,NM_001182146.1
P10591,NP_009396.2
P10591,NM_001178151.1
P10592,NP_013076.1
P10592,NM_001181844.1
P09435,NP_009478.1
P09435,NM_001178315.1
P22202,NP_011029.3
P22202,NM_001178994.3
P0CS90,NP_012579.1
P0CS90,NM_001181703.1
P33416,NP_010544.3
P33416,NM_001180566.3
P32590,NP_009728.1
P32590,NM_001178517.1
P39987,NP_010884.1
P39987,NM_001178845.1
P32589,NP_015219.1
P32589,NM_001183920.1
Q05931,NP_013473.1
Q05931,NM_001182258.1
P02829,NP_015084.1
P02829,NM_001184054.1
P53685,NP_014573.1
P53685,NM_001183323.1
P53686,NP_015310.1
P53686,NM_001183829.1
P53687,NP_014668.1
P53687,NM_001183444.1
P53688,NP_010477.3
P53688,NM_001180499.3
P50079,NP_011739.1
P50079,NM_001181352.1
P38790,NP_011934.1
P38790,NM_001179197.1
Q9URQ5,NP_009949.1
Q9URQ5,NM_001184313.1
P40325,NP_011784.3
P40325,NM_001181397.3
Q12134,NP_014927.3
Q12134,NM_001183703.3
Q6Q546,NP_014430.1
Q6Q546,NM_001184344.1
Q6Q5K6,NP_219498.1
Q6Q5K6,NM_001184439.1
P40985,NP_012570.3
P40985,NM_001181694.3
P53119,NP_011374.1
P53119,NM_001181006.1
P45820,NP_011347.1
P45820,NM_001181033.1
Q12520,NP_015080.1
Q12520,NM_001184058.1
P04806,NP_116711.3
P04806,NM_001180018.3
P04807,NP_011261.1
P04807,NM_001181119.1
P17709,NP_009890.1
P17709,NM_001178685.1
P43581,NP_116644.1
P43581,NM_001179955.1
P54862,NP_014486.1
P54862,NM_001183409.1
P39924,NP_010845.1
P39924,NM_001178884.1
P42833,NP_014081.1
P42833,NM_001183156.1
P54854,NP_010036.1
P54854,NM_001180305.1
P47185,NP_012692.3
P47185,NM_001181816.3
P53631,NP_014470.1
P53631,NM_001183249.1
P32465,NP_011962.1
P32465,NM_001179224.1
P23585,NP_013724.1
P23585,NM_001182507.1
P32466,NP_010632.1
P32466,NM_001180653.1
P32467,NP_011960.2
P32467,NM_001179222.2
P38695,NP_011964.1
P38695,NM_001179226.1
P39003,NP_010630.1
P39003,NM_001180651.1
P39004,NP_010629.3
P39004,NM_001180650.3
P40886,NP_012321.1
P40886,NM_001181647.1
P40885,NP_012316.1
P40885,NM_001181652.1
P32464,NP_012732.1
P32464,NM_001179755.1
P47125,NP_012612.3
P47125,NM_001181736.3
P41734,NP_014769.3
P41734,NM_001183545.3
P53892,NP_014235.1
P53892,NM_001183002.1
P40499,NP_012176.1
P40499,NM_001179438.1
P40051,NP_011001.1
P40051,NM_001178969.1
P38284,NP_009715.4
P38284,NM_001178505.3
P47034,NP_012458.1
P47034,NM_001181510.1
Q12385,NP_013200.1
Q12385,NM_001181986.1
Q04329,NP_013922.1
Q04329,NM_001182702.1
P28834,NP_014361.1
P28834,NM_001182876.1
P28241,NP_014779.1
P28241,NM_001183555.1
P41939,NP_013275.1
P41939,NM_001182061.1
P53982,NP_014389.3
P53982,NM_001182848.3
P21954,NP_010217.1
P21954,NM_001180125.1
P15496,NP_015208.1
P15496,NM_001183931.1
P46958,NP_012389.1
P46958,NM_001181579.1
P43579,NP_116641.1
P43579,NM_001179953.1
P40154,NP_014184.1
P40154,NM_001183053.1
Q12345,NP_013153.1
Q12345,NM_001181939.1
Q08561,NP_014832.1
Q08561,NM_001183608.1
P40060,NP_011017.3
P40060,NM_001178983.3
P32617,NP_010870.1
P32617,NM_001178859.1
P38912,NP_013987.1
P38912,NM_001182767.1
P20459,NP_012540.3
P20459,NM_001181664.3
P09064,NP_015087.1
P09064,NM_001184051.1
P32481,NP_010942.1
P32481,NM_001178916.1
P25038,NP_014619.1
P25038,NM_001183277.1
P39730,NP_009365.1
P39730,NM_001178180.1
P10081,NP_012397.1
P10081,NM_001181571.1
P10081,NP_012985.3
P10081,NM_001179849.3
P34167,NP_015489.1
P34167,NM_001184260.1
P07260,NP_014502.1
P07260,NM_001183393.1
P39935,NP_011678.3
P39935,NM_001181291.3
P39936,NP_011466.1
P39936,NM_001180914.1
P23301,NP_010880.3
P23301,NM_001178849.3
P19211,NP_012581.3
P19211,NM_001181705.3
P38431-1,NP_015366.1
P38431-1,NM_001184138.1
Q12522,NP_015341.1
Q12522,NM_001184113.1
P39520,NP_013324.1
P39520,NM_001182110.1
P43598,NP_116672.1
P43598,NM_001179982.1
P53897,NP_014242.1
P53897,NM_001182995.1
Q9P305,NP_036194.1
Q9P305,NM_001184441.1
P47042,NP_012478.3
P47042,NM_001181490.3
P47155,NP_012652.3
P47155,NM_001181776.3
P39522,NP_012550.1
P39522,NM_001181674.1
P06168,NP_013459.1
P06168,NM_001182244.1
P25605,NP_009918.1
P25605,NM_001178658.1
P07342,NP_013826.1
P07342,NM_001182608.1
Q02821,NP_014210.1
Q02821,NM_001183027.1
Q08295,NP_014485.1
Q08295,NM_001183410.1
P40884,NP_012319.1
P40884,NM_001181649.1
Q06142,NP_013451.1
Q06142,NM_001182236.1
P38217,NP_009573.1
P38217,NM_001178365.1
P32337,NP_014039.1
P32337,NM_001182819.1
P40069,NP_011035.1
P40069,NM_001179000.1
P53067,NP_011273.1
P53067,NM_001181107.1
P38697,NP_012088.3
P38697,NM_001179347.3
P50095,NP_013536.3
P50095,NM_001182320.3
P50094,NP_013656.1
P50094,NM_001182414.1
P21190,NP_012627.1
P21190,NM_001181751.1
P32581,NP_012429.1
P32581,NM_001181539.1
P41833,NP_011323.3
P41833,NM_001181057.3
P25626,NP_009975.1
P25626,NM_001178760.1
P25642,NP_009996.2
P25642,NM_001178781.1
Q06704,NP_013412.1
Q06704,NM_001182197.2
P47170,NP_012672.1
P47170,NM_001181796.2
P47031,NP_012453.1
P47031,NM_001181515.1
P53219,NP_011545.1
P53219,NM_001181160.1
P28627,NP_013870.1
P28627,NM_001182652.1
P46972,NP_013749.1
P46972,NM_001182532.1
P32899,NP_012018.1
P32899,NM_001179279.1
P53941,NP_014324.3
P53941,NM_001182913.3
P32351,NP_012112.3
P32351,NM_001179502.3
Q02888,NP_015226.1
Q02888,NM_001183913.1
P40576,NP_012290.1
P40576,NM_001179546.1
P38710,NP_011912.1
P38710,NM_001179176.1
Q05533,NP_010573.3
Q05533,NM_001180595.3
P53901,NP_014247.1
P53901,NM_001182990.1
P11986,NP_012382.2
P11986,NM_001181586.1
P26798,NP_010408.1
P26798,NM_001180431.1
P13902,NP_014533.1
P13902,NM_001183362.1
P53115,NP_011365.1
P53115,NM_001181015.1
Q03694,NP_013931.1
Q03694,NM_001182711.1
Q03824,NP_013886.1
Q03824,NM_001182667.1
P40559,NP_012264.3
P40559,NM_001179352.3
P50942,NP_014293.1
P50942,NM_001182944.1
Q12271,NP_014752.3
Q12271,NM_001183528.3
Q08227,NP_014576.1
Q08227,NM_001183320.1
P00724-1,NP_012104.1
P00724-1,NM_001179510.1
Q12072,NP_013196.1
Q12072,NM_001181982.1
P43596,NP_116668.1
P43596,NM_001179978.1
Q04213,NP_013758.1
Q04213,NM_001182541.1
P01094,NP_013899.1
P01094,NM_001182680.1
P0CT04,NP_014383.1
P0CT04,NM_001182854.1
P38803,NP_011953.1
P38803,NM_001179215.1
P53877,NP_014217.1
P53877,NM_001183020.1
Q06667,NP_010601.3
Q06667,NM_001180623.3
P38991,NP_015115.1
P38991,NM_001184023.1
P07250,NP_010458.3
P07250,NM_001180480.3
P38954,NP_010357.3
P38954,NM_001180380.3
P28239,NP_013994.1
P28239,NM_001182774.1
P00817,NP_009565.1
P00817,NM_001178359.1
Q12280,NP_015082.1
Q12280,NM_001184056.1
P18963,NP_009698.3
P18963,NM_001178488.3
P19158,NP_014560.1
P19158,NM_001183335.1
Q08118,NP_014627.1
Q08118,NM_001183269.1
Q02733,NP_015308.1
Q02733,NM_001183831.1
P47056,NP_012497.3
P47056,NM_001181471.3
Q07843,NP_013067.1
Q07843,NM_001181853.1
Q06554,NP_013348.1
Q06554,NM_001182134.1
Q04772,NP_013789.1
Q04772,NM_001182571.1
P40006,NP_010915.1
P40006,NM_001178816.1
Q08416,NP_014687.1
Q08416,NM_001183463.1
Q06683,NP_010619.3
Q06683,NM_001180640.3
Q03036,NP_010829.1
Q03036,NM_001180848.1
P43610,NP_116696.2
P43610,NM_001180003.1
P43615,NP_116701.3
P43615,NM_001180008.3
P47046,NP_012484.1
P47046,NM_001181484.1
P32361,NP_011946.1
P32361,NM_001179209.1
P36115,NP_012944.3
P36115,NM_001179809.3
Q07821,NP_013073.1
Q07821,NM_001181847.1
Q12425,NP_015392.1
Q12425,NM_001184164.1
P32645,NP_011107.1
P32645,NM_001179070.1
P40015,NP_010935.1
P40015,NM_001178910.1
Q6Q560,NP_010968.1
Q6Q560,NM_001184330.1
P32488,NP_013798.1
P32488,NM_001182580.1
Q99312,NP_014798.3
Q99312,NM_001183574.3
Q06098,NP_015431.1
Q06098,NM_001184203.1
P53843,NP_014134.1
P53843,NM_001183103.1
P38250,NP_009643.2
P38250,NM_001178434.1
P40565,NP_012270.1
P40565,NM_001179527.1
Q03020,NP_015190.1
Q03020,NM_001183949.1
Q12056,NP_014869.3
Q12056,NM_001183645.3
P38144,NP_009804.1
P38144,NM_001178593.1
Q08773,NP_014948.1
Q08773,NM_001183724.1
P21374,NP_012584.3
P21374,NM_001181708.3
P53125,NP_011382.1
P53125,NM_001180998.1
P47119,NP_012603.1
P47119,NM_001181727.1
P30605,NP_010785.1
P30605,NM_001180805.1
P30606,NP_014538.2
P30606,NM_001183357.1
Q04638,NP_013643.1
Q04638,NM_001182427.1
Q04934,NP_010515.3
Q04934,NM_001180537.3
Q07532,NP_010168.4
Q07532,NM_001180174.1
Q06505,NP_015458.1
Q06505,NM_001184230.1
P33417,NP_012893.3
P33417,NM_001179598.3
Q03419,NP_010780.1
Q03419,NM_001180800.1
Q12442,NP_014641.2
Q12442,NM_001183256.1
Q07959,NP_013123.1
Q07959,NM_001181910.1
Q99393,NP_014540.1
Q99393,NM_001183355.1
P53193,NP_011497.1
P53193,NM_001180883.1
P40358,NP_012462.3
P40358,NM_001181506.3
P36035,NP_012705.1
P36035,NM_001179782.1
P40034,NP_010971.1
P40034,NM_001178942.1
P47156,NP_012653.1
P47156,NM_001181777.1
Q12350,NP_015386.1
Q12350,NM_001184158.1
Q03361,NP_010763.2
Q03361,NM_001180783.1
Q06214,NP_015495.2
Q06214,NM_001184266.1
P53863,NP_014172.1
P53863,NM_001183065.1
P46997,NP_012373.2
P46997,NM_001181595.1
Q12358,NP_013043.1
Q12358,NM_001181877.1
P40206,NP_013851.1
P40206,NM_001182633.1
P36224,NP_014022.1
P36224,NM_001182802.1
P47135,NP_012624.1
P47135,NM_001181748.1
Q02932,NP_015200.1
Q02932,NM_001183939.1
P32767,NP_011499.1
P32767,NM_001180881.1
P07170,NP_010512.1
P07170,NM_001180534.1
P26364,NP_011097.3
P26364,NM_001179060.3
Q12055,NP_010115.1
Q12055,NM_001180226.1
P36132,NP_012964.2
P36132,NM_001179828.1
P06244,NP_012371.2
P06244,NM_001181597.2
P06245,NP_015121.1
P06245,NM_001184017.1
P05986,NP_012755.1
P05986,NM_001179732.1
P07278,NP_012231.1
P07278,NM_001179383.1
Q02196,NP_012925.3
Q02196,NM_001179567.3
P11927,NP_014211.1
P11927,NM_001183026.1
P17119,NP_015467.1
P17119,NM_001184238.1
P25583,NP_009876.1
P25583,NM_001178699.1
Q04746,NP_013781.1
Q04746,NM_001182563.1
P32526,NP_015054.1
P32526,NM_001184083.1
Q07551,NP_010159.1
Q07551,NM_001180183.1
P23291,NP_012003.1
P23291,NM_001179265.1
P23292,NP_014245.1
P23292,NM_001182992.1
P39962,NP_011049.2
P39962,NM_001179013.1
P27466,NP_116669.1
P27466,NM_001179979.2
P22517,NP_014626.1
P22517,NM_001183270.1
P25389,NP_009907.2
P25389,NM_001178670.1
P47114,NP_012588.1
P47114,NM_001181712.1
Q12494,NP_010300.3
Q12494,NM_001180325.3
P15700,NP_012901.3
P15700,NM_001179590.3
P36005,NP_012761.1
P36005,NM_001179727.1
P43614,NP_116700.1
P43614,NM_001180007.1
Q06346,NP_010655.1
Q06346,NM_001180675.1
P38853,NP_012028.1
P38853,NM_001179289.1
P50090,NP_011754.3
P50090,NM_001181367.3
Q08979,NP_015060.1
Q08979,NM_001184077.1
P35844,NP_015180.1
P35844,NM_001183959.1
P09620,NP_011312.1
P09620,NM_001181068.1
P13134,NP_014161.1
P13134,NM_001183076.1
Q04066,NP_010716.3
Q04066,NM_001180736.3
P15454,NP_010742.1
P15454,NM_001180762.1
P40309,NP_012441.1
P40309,NM_001181527.1
P17423,NP_011890.1
P17423,NM_001179155.1
P38692,NP_011970.1
P38692,NM_001179232.1
P20485,NP_013234.1
P20485,NM_001182020.1
P13185,NP_010407.1
P13185,NM_001180430.1
P06242,NP_010175.1
P06242,NM_001180167.1
P13186,NP_013197.1
P13186,NM_001181983.1
P22209,NP_009410.1
P22209,NM_001178217.1
Q01919,NP_014876.1
Q01919,NM_001183652.1
P25341,NP_010015.3
P25341,NM_001178797.2
P28742,NP_009490.1
P28742,NM_001178303.1
P28743,NP_015170.1
P28743,NM_001183969.1
P53086,NP_011299.1
P53086,NM_001181081.1
Q8TGJ3,NP_878158.3
Q8TGJ3,NM_001184619.3
P36004,NP_012753.2
P36004,NM_001179734.1
P38169,NP_009454.1
P38169,NM_001178338.1
P50112,NP_010234.1
P50112,NM_001180108.1
P32350,NP_013081.1
P32350,NM_001181839.1
P38873,NP_012056.1
P38873,NM_001179317.1
P24583,NP_009445.2
P24583,NM_001178345.2
P32895,NP_012740.1
P32895,NM_001179747.1
P38620,NP_011025.3
P38620,NM_001178990.3
P38689,NP_011852.1
P38689,NM_001179091.1
P38063,NP_009485.3
P38063,NM_001178308.2
Q12265,NP_014580.1
Q12265,NM_001183316.1
P00549,NP_009362.1
P00549,NM_001178183.1
P52489,NP_014992.3
P52489,NM_001183767.3
P17260,NP_014077.1
P17260,NM_001183160.1
Q04431,NP_010821.3
Q04431,NM_001180840.3
P40026,NP_010955.3
P40026,NM_001178929.3
P27809,NP_010771.1
P27809,NM_001180791.1
P22023,NP_014981.1
P22023,NM_001183756.1
P32486,NP_015485.1
P32486,NM_001184256.1
P39005,NP_012361.1
P39005,NM_001181607.1
P42846,NP_014091.1
P42846,NM_001183146.1
P25586,NP_009872.1
P25586,NM_001178703.1
P38691,NP_011950.1
P38691,NM_001179212.1
P14681,NP_011554.3
P14681,NM_001181169.3
P00572,NP_012591.1
P00572,NM_001181715.1
P34253,NP_012812.1
P34253,NM_001179676.1
P27810,NP_014742.1
P27810,NM_001183518.1
P33550,NP_012987.3
P33550,NM_001179851.3
P38130,NP_009764.3
P38130,NM_001178553.3
P38131,NP_009758.3
P38131,NM_001178547.3
P53966,NP_014369.3
P53966,NM_001182868.3
P54070,NP_015272.1
P54070,NM_001183867.1
P40504,NP_012181.3
P40504,NM_001179433.3
P32807,NP_014011.1
P32807,NM_001182791.1
Q04437,NP_013824.1
Q04437,NM_001182606.1
P53158,NP_011436.1
P53158,NM_001180944.1
Q05979,NP_013332.1
Q05979,NM_001182118.1
P39526,NP_012328.1
P39526,NM_001181640.1
P28496,NP_012917.3
P28496,NM_001179574.3
P38703,NP_011860.1
P38703,NM_001179083.1
Q92325,NP_014617.1
Q92325,NM_001183279.1
P38851,NP_012025.1
P38851,NM_001179286.1
P38800,NP_011948.1
P38800,NM_001179210.1
P43560,NP_116611.1
P43560,NM_001179924.1
Q08001,NP_013173.1
Q08001,NM_001181959.1
Q12446,NP_014824.1
Q12446,NM_001183600.1
P36146,NP_012989.3
P36146,NM_001179853.3
P25045,NP_014025.1
P25045,NM_001182805.1
P40970,NP_010347.1
P40970,NM_001180370.1
Q12246,NP_014814.1
Q12246,NM_001183590.1
Q06147,NP_013361.1
Q06147,NM_001182147.1
Q04377,NP_010787.3
Q04377,NM_001180807.3
P30624,NP_014962.3
P30624,NM_001183737.3
P39518,NP_010931.3
P39518,NM_001178906.3
P39002,NP_012257.1
P39002,NM_001179359.1
P47912,NP_013974.1
P47912,NM_001182754.1
Q02786,NP_015269.1
Q02786,NM_001183870.1
Q08045,NP_013205.1
Q08045,NM_001181991.1
P53153,NP_011430.1
P53153,NM_001180950.1
Q04081,NP_010723.1
Q04081,NM_001180743.1
P40079,NP_011053.1
P40079,NM_001179017.1
P25587,NP_009922.2
P25587,NM_001178654.1
Q12342,NP_010135.1
Q12342,NM_001180206.1
Q07887,NP_013051.1
Q07887,NM_001181869.1
Q12502,NP_014967.3
Q12502,NM_001183742.3
P38210,NP_009547.2
P38210,NM_001178246.1
P38139,NP_009763.2
P38139,NM_001178552.2
P31379,NP_009384.1
P31379,NM_001178163.1
Q08218,NP_014595.2
Q08218,NM_001183301.1
Q02799,NP_015271.1
Q02799,NM_001183868.1
P42838,NP_014076.1
P42838,NM_001183161.1
P38439,NP_014766.1
P38439,NM_001183542.1
P06208-1,NP_014295.1
P06208-1,NM_001182942.1
P04173,NP_009911.2
P04173,NM_001178665.1
P38702,NP_011865.1
P38702,NM_001179132.1
Q12166,NP_014751.1
Q12166,NM_001183527.1
P07264,NP_011506.1
P07264,NM_001180874.1
P08638,NP_013556.3
P08638,NM_001182339.3
Q02796,NP_015270.1
Q02796,NM_001183869.1
P50107,NP_013710.1
P50107,NM_001182359.1
P33399,NP_010232.1
P33399,NM_001180110.1
P36016,NP_012850.1
P36016,NM_001179639.1
Q04005,NP_010470.1
Q04005,NM_001180492.1
P53150,NP_011425.1
P53150,NM_001180955.1
P47145,NP_012641.2
P47145,NM_001181765.2
P38852,NP_012026.1
P38852,NM_001179287.1
Q03579,NP_014027.1
Q03579,NM_001182807.1
P32875,NP_014839.1
P32875,NM_001183615.1
Q06005,NP_013340.1
Q06005,NM_001182126.1
P39946,NP_014912.1
P39946,NM_001183688.1
Q10740,NP_014353.1
Q10740,NM_001182884.1
Q07799,NP_013094.1
Q07799,NM_001181827.1
P38878,NP_012062.1
P38878,NM_001179323.1
Q06508,NP_015465.1
Q06508,NM_001184236.1
P43586,NP_116656.1
P43586,NM_001179966.1
P47055,NP_012496.1
P47055,NM_001181472.1
P36775,NP_009531.1
P36775,NM_001178262.1
P34234,NP_012738.1
P34234,NM_001179749.1
Q07923,NP_013111.1
Q07923,NM_001181898.1
Q02783,NP_015265.1
Q02783,NM_001183874.1
Q08448,NP_014702.1
Q08448,NM_001183478.1
P47051,NP_012489.2
P47051,NM_001181479.1
Q04396,NP_010791.3
Q04396,NM_001180811.3
Q12405,NP_014727.1
Q12405,NM_001183503.1
P25579,NP_009879.2
P25579,NM_001178696.1
P35688,NP_010041.2
P35688,NM_001180300.2
P38801,NP_011949.1
P38801,NM_001179211.1
Q04087,NP_010727.1
Q04087,NM_001180747.1
P53281,NP_011652.1
P53281,NM_001181265.1
P43603,NP_219497.4
P43603,NM_001180865.3
P25369,NP_009896.2
P25369,NM_001178679.1
P42951,NP_012435.1
P42951,NM_001181533.1
P53145,NP_011416.3
P53145,NM_001180964.3
P38828,NP_011989.1
P38828,NM_001179251.1
P47017,NP_012411.1
P47017,NM_001181557.1
P38203,NP_009527.1
P38203,NM_001178266.1
P57743,NP_013543.3
P57743,NM_001184308.3
P40070,NP_011037.3
P40070,NM_001179002.3
P40089,NP_011073.1
P40089,NM_001179036.1
Q06406,NP_010666.2
Q06406,NM_001180686.1
P53905,NP_014252.2
P53905,NM_001182985.1
P47093,NP_012556.2
P47093,NM_001181680.1
Q3E827,NP_878106.1
Q3E827,NM_001184533.1
Q3E772,NP_878080.3
Q3E772,NM_001184531.3
Q12230,NP_015321.1
Q12230,NM_001183818.1
P34239,NP_012745.1
P34239,NM_001179742.1
P53237,NP_011571.4
P53237,NM_001181186.3
P41318,NP_014392.3
P41318,NM_001182845.3
P07866,NP_009378.1
P07866,NM_001178169.1
P36007,NP_012704.1
P36007,NM_001179783.1
Q04781,NP_013975.1
Q04781,NM_001182755.1
P53846,NP_014139.1
P53846,NM_001183098.1
P34078,NP_012779.1
P34078,NM_001179709.1
Q07508,NP_010196.1
Q07508,NM_001180146.1
P32487,NP_014131.1
P32487,NM_001183106.1
P40495,NP_012172.1
P40495,NM_001179442.1
P40971,NP_010317.3
P40971,NM_001180342.3
P38998,NP_012300.3
P38998,NM_001179556.3
P07702,NP_009673.1
P07702,NM_001178463.1
P49367,NP_010520.3
P49367,NM_001180542.3
P50113,NP_011361.1
P50113,NM_001181019.1
P38999,NP_014448.1
P38999,NM_001183227.1
P35192,NP_013734.1
P35192,NM_001182517.1
P40957,NP_011429.3
P40957,NM_001180951.3
P40958,NP_012504.3
P40958,NM_001181464.3
P47074,NP_012521.3
P47074,NM_001181447.3
P41910,NP_010288.1
P41910,NM_001180313.1
Q06436,NP_013531.3
Q06436,NM_001182315.3
P22134,NP_011069.1
P22134,NM_001179032.1
P20484,NP_012904.3
P20484,NM_001179587.3
P10962,NP_009377.2
P10962,NM_001178170.2
Q12176,NP_010345.3
Q12176,NM_001180368.3
P23060,NP_009946.1
P23060,NM_001178732.1
P38112,NP_009700.1
P38112,NM_001178490.1
P53048,NP_011805.3
P53048,NM_001181418.3
P53341,NP_011808.3
P53341,NM_001181421.3
P53338,NP_011804.1
P53338,NM_001181417.1
P38156,NP_009857.1
P38156,NM_001178646.1
P38158,NP_009858.3
P38158,NM_001178647.3
P38157,NP_009856.3
P38157,NM_001178645.3
P0CW40,NP_012096.1
P0CW40,NM_001179518.1
P0CW40,NP_012314.1
P0CW40,NM_001181654.1
P53051,NP_011803.3
P53051,NM_001181416.3
P0CW41,NP_012096.1
P0CW41,NM_001179518.1
P0CW41,NP_012314.1
P0CW41,NM_001181654.1
P40065,NP_011032.1
P40065,NM_001178997.1
P40513,NP_012194.1
P40513,NM_001179420.1
Q12296,NP_014581.1
Q12296,NM_001183315.1
P22855,NP_011359.1
P22855,NM_001181021.1
P0CX09,NP_010844.1
P0CX09,NM_001178885.1
P0CX09,NP_014471.3
P0CX09,NM_001183250.3
P36013,NP_012896.1
P36013,NM_001179595.1
Q01662,NP_013345.1
Q01662,NM_001182131.1
P38174,NP_009462.2
P38174,NM_001178331.2
P25491,NP_014335.1
P25491,NM_001182902.1
P38300,NP_009744.3
P38300,NM_001178533.3
O14467,NP_014942.4
O14467,NM_001184346.3
P03873,NP_009318.1
P03873,NC_001224.1
Q9ZZW7,NP_009317.1
Q9ZZW7,NC_001224.1
P03879,NP_009316.1
P03879,NC_001224.1
P39678,NP_010227.1
P39678,NM_001180115.1
P23493,NP_012830.1
P23493,NM_001179659.1
Q08601,NP_014840.4
Q08601,NM_001183616.3
P36051,NP_012756.1
P36051,NM_001179731.1
Q01159,NP_011385.3
Q01159,NM_001180995.3
P32783,NP_009795.3
P32783,NM_001178584.3
Q02891,NP_015230.1
Q02891,NM_001183909.1
P38295,NP_009736.3
P38295,NM_001178525.3
Q07376,NP_010229.1
Q07376,NM_001180113.1
P36032,NP_012701.2
P36032,NM_001179786.2
Q08268,NP_014522.1
Q08268,NM_001183373.1
Q08777,NP_014951.4
Q08777,NM_001183726.4
P21965,NP_014092.1
P21965,NM_001183145.1
P32354,NP_012116.1
P32354,NM_001179498.1
P11746,NP_013757.1
P11746,NM_001182540.1
P29469,NP_009530.1
P29469,NM_001178263.1
P24279,NP_010882.1
P24279,NM_001178847.1
P30665,NP_015344.1
P30665,NM_001184116.1
P29496,NP_013376.1
P29496,NM_001182161.1
P53091,NP_011314.2
P53091,NM_001181066.1
P38132,NP_009761.4
