UniprotID,Protein_Accession
Q9BXU9-1,XM_017012679.1
Q9BXU9-1,XP_016868169.1
Q9BXU9-1,XM_017012680.1
Q9BXU9-1,XP_016868170.1
Q9BXU9-1,XM_017012681.1
Q9BXU9-1,XP_016868171.1
Q9BXU9-1,XM_017012682.1
Q9BXU9-1,XP_016868172.1
Q9BXU9-1,XM_017012683.1
Q96KC9,NP_149113.3
Q96KC9,NM_033122.3
O75952-1,NP_036321.2
O75952-1,NM_012189.3
O75952-5,NP_619584.1
O75952-5,NM_138643.2
O75952-3,NP_619585.1
O75952-3,NM_138644.2
O75952-2,NP_722452.1
O75952-2,NM_153768.2
O75952-3,NP_722453.1
O75952-3,NM_153769.2
O75952-4,NP_722454.1
O75952-4,NM_153770.2
O75952,XP_016881195.1
O75952,XM_017025706.1
O00555-2,NP_000059.3
O00555-2,NM_000068.3
O00555-3,NP_001120693.1
O00555-3,NM_001127221.1
O00555-8,NP_001120694.1
O00555-8,NM_001127222.1
O00555,NP_001167551.1
O00555,NM_001174080.1
O00555,NP_075461.2
O00555,NM_023035.2
Q00975-1,NP_000709.1
Q00975-1,NM_000718.3
Q00975-2,NP_001230741.1
Q00975-2,NM_001243812.1
Q13936-12,NP_000710.5
Q13936-12,NM_000719.6
Q13936-11,NP_001123299.1
Q13936-11,NM_001129827.1
Q13936-14,NP_001123301.1
Q13936-14,NM_001129829.1
Q13936,NP_001123302.2
Q13936,NM_001129830.2
Q13936-31,NP_001123303.1
Q13936-31,NM_001129831.1
Q13936-30,NP_001123304.1
Q13936-30,NM_001129832.1
Q13936-13,NP_001123305.1
Q13936-13,NM_001129833.1
Q13936-24,NP_001123306.1
Q13936-24,NM_001129834.1
Q13936-27,NP_001123307.1
Q13936-27,NM_001129835.1
Q13936-32,NP_001123308.1
Q13936-32,NM_001129836.1
Q13936-25,NP_001123309.1
Q13936-25,NM_001129837.1
Q13936-29,NP_001123310.1
Q13936-29,NM_001129838.1
Q13936-15,NP_001123311.1
Q13936-15,NM_001129839.1
Q13936-23,NP_001123312.1
Q13936-23,NM_001129840.1
Q13936-21,NP_001123313.1
Q13936-21,NM_001129841.1
Q13936-22,NP_001123314.1
Q13936-22,NM_001129842.1
Q13936-20,NP_001123315.1
Q13936-20,NM_001129843.1
Q13936-35,NP_001123316.1
Q13936-35,NM_001129844.1
Q13936-19,NP_001123318.1
Q13936-19,NM_001129846.1
Q13936-37,NP_001161095.1
Q13936-37,NM_001167623.1
Q13936,NP_001161096.2
Q13936,NM_001167624.2
Q13936,NP_001161097.1
Q13936,NM_001167625.1
Q13936,NP_955630.3
Q13936,NM_199460.3
Q01668-2,NP_000711.1
Q01668-2,NM_000720.3
Q01668-3,NP_001122311.1
Q01668-3,NM_001128839.2
Q01668-1,NP_001122312.1
Q01668-1,NM_001128840.2
Q15878-3,NP_000712.2
Q15878-3,NM_000721.3
Q15878-1,NP_001192222.1
Q15878-1,NM_001205293.1
Q15878-2,NP_001192223.1
Q15878-2,NM_001205294.1
O60840-2,NP_001243718.1
O60840-2,NM_001256789.2
O60840-4,NP_001243719.1
O60840-4,NM_001256790.2
O60840-1,NP_005174.2
O60840-1,NM_005183.3
O43497-16,NP_001243253.1
O43497-16,NM_001256324.1
O43497-21,NP_001243254.1
O43497-21,NM_001256325.1
O43497-25,NP_001243255.1
O43497-25,NM_001256326.1
O43497-17,NP_001243256.1
O43497-17,NM_001256327.1
O43497-15,NP_001243257.1
O43497-15,NM_001256328.1
O43497-24,NP_001243258.1
O43497-24,NM_001256329.1
O43497-26,NP_001243259.1
O43497-26,NM_001256330.1
O43497-23,NP_001243260.1
O43497-23,NM_001256331.1
O43497-22,NP_001243261.1
O43497-22,NM_001256332.1
O43497-18,NP_001243262.1
O43497-18,NM_001256333.1
O43497-19,NP_001243263.1
O43497-19,NM_001256334.1
O43497-34,NP_001243288.1
O43497-34,NM_001256359.1
O43497-35,NP_001243289.1
O43497-35,NM_001256360.1
O43497-36,NP_001243290.1
O43497-36,NM_001256361.1
O43497-1,NP_061496.2
O43497-1,NM_018896.4
O43497-5,NP_938190.1
O43497-5,NM_198376.2
O43497-20,NP_938191.2
O43497-20,NM_198377.2
O43497-6,NP_938192.1
O43497-6,NM_198378.2
O43497-8,NP_938193.1
O43497-8,NM_198379.2
O43497-7,NP_938194.1
O43497-7,NM_198380.2
O43497-9,NP_938196.1
O43497-9,NM_198382.2
O43497-10,NP_938197.1
O43497-10,NM_198383.2
O43497-11,NP_938198.1
O43497-11,NM_198384.2
O43497-12,NP_938199.1
O43497-12,NM_198385.2
O43497-13,NP_938200.1
O43497-13,NM_198386.2
O43497-2,NP_938201.1
O43497-2,NM_198387.2
O43497-3,NP_938202.1
O43497-3,NM_198388.2
O43497-33,NP_938406.1
O43497-33,NM_198396.2
O95180-2,NP_001005407.1
O95180-2,NM_001005407.1
O95180-1,NP_066921.2
O95180-1,NM_021098.2
Q9P0X4-4,NP_001003406.1
Q9P0X4-4,NM_001003406.1
Q9P0X4-1,NP_066919.2
Q9P0X4-1,NM_021096.3
Q13698,NP_000060.2
Q13698,NM_000069.2
Q02641-1,NP_000714.3
Q02641-1,NM_000723.4
Q02641-2,NP_954855.1
Q02641-2,NM_199247.2
Q02641-3,NP_954856.1
Q02641-3,NM_199248.2
Q08289-2,NP_000715.2
Q08289-2,NM_000724.3
Q08289-6,NP_001316989.1
Q08289-6,NM_001330060.1
Q08289-5,NP_963864.1
Q08289-5,NM_201570.2
Q08289-4,NP_963865.2
Q08289-4,NM_201571.3
Q08289-9,NP_963866.2
Q08289-9,NM_201572.3
Q08289-3,NP_963884.2
Q08289-3,NM_201590.2
Q08289-7,NP_963887.2
Q08289-7,NM_201593.2
Q08289-1,NP_963890.2
Q08289-1,NM_201596.2
Q08289-8,NP_963891.1
Q08289-8,NM_201597.2
Q08289-10,XP_011517961.1
Q08289-10,XM_011519659.2
P54284-1,NP_000716.2
P54284-1,NM_000725.3
P54284-5,NP_001193844.1
P54284-5,NM_001206915.1
P54284-4,NP_001193845.1
P54284-4,NM_001206916.1
P54284-3,NP_001193846.1
P54284-3,NM_001206917.1
O00305-1,NP_000717.2
O00305-1,NM_000726.4
O00305-3,NP_001005746.1
O00305-3,NM_001005746.3
O00305-2,NP_001005747.1
O00305-2,NM_001005747.3
O00305-4,NP_001139270.1
O00305-4,NM_001145798.2
O00305,NP_001307651.1
O00305,NM_001320722.2
Q86Y37-1,NP_722517.3
Q86Y37-1,NM_153810.4
Q9P1Z2-4,NP_001137154.1
Q9P1Z2-4,NM_001143682.1
Q9P1Z2-1,NP_065949.1
Q9P1Z2-1,NM_020898.2
Q9P1Z2-1,XP_016875196.1
Q9P1Z2-1,XM_017019707.1
Q13137-4,NP_001248319.1
Q13137-4,NM_001261390.1
Q13137-3,NP_001248320.1
Q13137-3,NM_001261391.1
Q13137-2,NP_001248322.1
Q13137-2,NM_001261393.1
Q13137-5,NP_001248324.1
Q13137-5,NM_001261395.1
Q13137-1,NP_005822.1
Q13137-1,NM_005831.4
P43155-2,XP_005251765.1
P43155-2,XM_005251708.3
Q9Y6N8,NP_006718.2
Q9Y6N8,NM_006727.4
Q9Y6N8,XP_011512225.1
Q9Y6N8,XM_011513923.2
P55287-2,NP_001295321.1
P55287-2,NM_001308392.1
P55287-1,NP_001788.2
P55287-1,NM_001797.3
P55287,XP_005255818.1
P55287,XM_005255761.3
P55287-1,XP_005255819.1
P55287-1,XM_005255762.2
P55287-1,XP_005255820.1
P55287-1,XM_005255763.2
P55287-1,XP_011521105.1
P55287-1,XM_011522803.2
P55289-1,NP_001304156.1
P55289-1,NM_001317227.1
P55289-2,NP_001304157.1
P55289-2,NM_001317228.1
P55289-1,NP_004052.2
P55289-1,NM_004061.4
P55289,XP_011512229.1
P55289,XM_011513927.2
P55289,XP_016864409.1
P55289,XM_017008920.1
P55289,XP_016864410.1
P55289,XM_017008921.1
P55290-5,NP_001207418.1
P55290-5,NM_001220489.1
P55290-2,NP_001207420.1
P55290-2,NM_001220491.1
P55290-3,NP_001207421.1
P55290-3,NM_001220492.1
P55290-1,NP_001248.1
P55290-1,NM_001257.4
P55291,NP_004924.1
P55291,NM_004933.2
O75309-2,NP_001191673.1
O75309-2,NM_001204744.1
O75309-4,NP_001191674.1
O75309-4,NM_001204745.1
O75309-3,NP_001191675.1
O75309-3,NM_001204746.1
O75309-1,NP_004053.1
O75309-1,NM_004062.3
Q12864,NP_001138135.1
Q12864,NM_001144663.1
Q12864,NP_004054.3
Q12864,NM_004063.3
Q13634-2,NP_001161139.1
Q13634-2,NM_001167667.1
Q13634-1,NP_001278885.1
Q13634-1,NM_001291956.1
Q13634-1,NP_004925.1
Q13634-1,NM_004934.3
Q13634-1,XP_005248285.1
Q13634-1,XM_005248228.3
Q13634-1,XP_006714498.1
Q13634-1,XM_006714435.3
Q13634-1,XP_016864413.1
Q13634-1,XM_017008924.1
Q13634,XP_016864414.1
Q13634,XM_017008925.1
Q13634-1,XP_016864415.1
Q13634-1,XM_017008926.1
Q13634-1,XP_016864416.1
Q13634-1,XM_017008927.1
Q13634-1,XP_016864417.1
Q13634-1,XM_017008928.1
Q13634-1,XP_016864418.1
Q13634-1,XM_017008929.1
Q13634-1,XP_016864419.1
Q13634-1,XM_017008930.1
Q13634,XP_016864420.1
Q13634,XM_017008931.1
Q13634,XP_016864421.1
Q13634,XM_017008932.1
Q13634,XP_016864428.1
Q13634,XM_017008939.1
Q13634,XP_016864429.1
Q13634,XM_017008940.1
Q13634,XP_016864430.1
Q13634,XM_017008941.1
Q9H159-2,NP_001257957.1
Q9H159-2,NM_001271028.1
Q9H159-1,NP_066976.1
Q9H159-1,NM_021153.3
Q9HBT6,NP_114097.2
Q9HBT6,NM_031891.3
Q9UJ99,NP_067071.1
Q9UJ99,NM_021248.2
Q9UJ99,XP_011527296.1
Q9UJ99,XM_011528994.2
Q9H251,NP_001165401.1
Q9H251,NM_001171930.1
Q9H251,NP_001165402.1
Q9H251,NM_001171931.1
Q9H251,NP_001165403.1
Q9H251,NM_001171932.1
Q9H251-7,NP_001165404.1
Q9H251-7,NM_001171933.1
Q9H251-9,NP_001165405.1
Q9H251-9,NM_001171934.1
Q9H251-10,NP_001165406.1
Q9H251-10,NM_001171935.1
Q9H251-11,NP_001165407.1
Q9H251-11,NM_001171936.1
Q9H251-1,NP_071407.4
Q9H251-1,NM_022124.5
Q9H251-5,NP_443068.1
Q9H251-5,NM_052836.3
Q9H251,XP_016871997.1
Q9H251,XM_017016508.1
Q86UP0-1,NP_071923.2
Q86UP0-1,NM_022478.3
Q86UP0-2,NP_659422.2
Q86UP0-2,NM_144985.3
Q8IXH8-5,NP_001335133.1
Q8IXH8-5,NM_001348204.1
Q8IXH8-2,NP_068582.2
Q8IXH8-2,NM_021810.5
Q8IXH8-4,NP_817089.1
Q8IXH8-4,NM_177980.3
P12830-2,NP_001304113.1
P12830-2,NM_001317184.1
P12830,NP_001304114.1
P12830,NM_001317185.1
P12830,NP_001304115.1
P12830,NM_001317186.1
P12830-1,NP_004351.1
P12830-1,NM_004360.4
P19022-2,NP_001295105.1
P19022-2,NM_001308176.1
P19022-1,NP_001783.2
P19022-1,NM_001792.4
P22223-2,NP_001304124.1
P22223-2,NM_001317195.1
P22223,NP_001304125.1
P22223,NM_001317196.1
P22223-1,NP_001784.2
P22223-1,NM_001793.5
P55283-2,NP_001239268.1
P55283-2,NM_001252339.2
P55283-1,NP_001785.2
P55283-1,NM_001794.4
P33151-1,NP_001786.2
P33151-1,NM_001795.4
P55285-1,NP_004923.1
P55285-1,NM_004932.3
P55285-1,XP_011512223.1
P55285-1,XM_011513921.2
P55285-1,XP_016864399.1
P55285-1,XM_017008910.1
P55285,XP_016864400.1
P55285,XM_017008911.1
Q9ULB5,NP_001304143.1
Q9ULB5,NM_001317214.1
Q9ULB5,NP_004352.2
Q9ULB5,NM_004361.3
Q9ULB5,NP_387450.1
Q9ULB5,NM_033646.2
Q9ULB5,XP_016881012.1
Q9ULB5,XM_017025523.1
P55286,NP_001787.2
P55286,NM_001796.4
Q9ULB4,NP_057363.3
Q9ULB4,NM_016279.3
Q9BY67-5,NP_001091987.1
Q9BY67-5,NM_001098517.1
Q9BY67-3,NP_001287972.1
Q9BY67-3,NM_001301043.1
Q9BY67-4,NP_001287973.1
Q9BY67-4,NM_001301044.1
Q9BY67,NP_001287974.1
Q9BY67,NM_001301045.1
Q9BY67-1,NP_055148.3
Q9BY67-1,NM_014333.3
Q8N3J6-1,NP_001161146.1
Q8N3J6-1,NM_001167674.1
Q8N3J6-2,NP_001161147.1
Q8N3J6-2,NM_001167675.1
Q8N3J6-5,NP_001243431.1
Q8N3J6-5,NM_001256502.1
Q8N3J6-5,NP_001243432.1
Q8N3J6-5,NM_001256503.1
Q8N3J6-4,NP_001243433.1
Q8N3J6-4,NM_001256504.1
Q8N3J6-4,NP_001243434.1
Q8N3J6-4,NM_001256505.1
Q8N3J6-3,NP_694854.2
Q8N3J6-3,NM_153184.3
Q8N3J6,XP_006713144.1
Q8N3J6,XM_006713081.3
Q8N126-1,NP_001120645.1
Q8N126-1,NM_001127173.2
Q8N126-3,NP_001333439.1
Q8N126-3,NM_001346510.1
Q8N126-2,NP_067012.1
Q8N126-2,NM_021189.4
Q8NFZ8,NP_660339.1
Q8NFZ8,NM_145296.1
Q5T440,NP_001010867.1
Q5T440,NM_001010867.3
Q13111-1,NP_005474.2
Q13111-1,NM_005483.2
Q13112,NP_005432.1
Q13112,NM_005441.2
Q13112,XP_016883966.1
Q13112,XM_017028477.1
Q13112,XP_016883967.1
Q13112,XM_017028478.1
Q8TC20-5,NP_001164163.1
Q8TC20-5,NM_001170692.1
Q8TC20-3,NP_001164164.1
Q8TC20-3,NM_001170693.1
Q8TC20-2,NP_995586.1
Q8TC20-2,NM_205864.2
Q9NS85-1,NP_001076002.1
Q9NS85-1,NM_001082533.1
Q9NS85-1,NP_001076003.1
Q9NS85-1,NM_001082534.1
Q9NS85-1,NP_064563.1
Q9NS85-1,NM_020178.4
O75493,NP_001208.2
O75493,NM_001217.4
O43570-1,NP_001209.1
O43570-1,NM_001218.4
O43570-2,NP_996808.1
O43570-2,NM_206925.2
Q8N1Q1,NP_940986.1
Q8N1Q1,NM_198584.2
Q9ULX7,NP_036245.1
Q9ULX7,NM_012113.2
P00915,NP_001122301.1
P00915,NM_001128829.3
P00915,NP_001122302.1
P00915,NM_001128830.3
P00915,NP_001122303.1
P00915,NM_001128831.3
P00915,NP_001158302.1
P00915,NM_001164830.1
P00915,NP_001729.1
P00915,NM_001738.4
P00918,NP_000058.1
P00918,NM_000067.2
P07451,NP_005172.1
P07451,NM_005181.3
P22748-1,NP_000708.1
P22748-1,NM_000717.4
P22748,XP_016880501.1
P22748,XM_017025012.1
P35218,NP_001730.1
P35218,NM_001739.1
Q9Y2D0,NP_009151.1
Q9Y2D0,NM_007220.3
Q9Y2D0,XP_005274499.1
Q9Y2D0,XM_005274442.4
P23280-1,NP_001206.2
P23280-1,NM_001215.3
P23280-2,NP_001257429.1
P23280-2,NM_001270500.1
P23280-3,NP_001257430.1
P23280-3,NM_001270501.1
P43166-2,NP_001014435.1
P43166-2,NM_001014435.1
P43166-1,NP_005173.1
P43166-1,NM_005182.2
P43166,XP_005256193.1
P43166,XM_005256136.3
P43166-2,XP_011521614.1
P43166-2,XM_011523312.1
P35219,NP_001308766.1
P35219,NM_001321837.1
P35219,NP_001308767.1
P35219,NM_001321838.1
P35219,NP_001308768.1
P35219,NM_001321839.1
P35219,NP_004047.3
P35219,NM_004056.5
Q16790,NP_001207.2
Q16790,NM_001216.2
Q5VU97-2,NP_001280203.1
Q5VU97-2,NM_001293274.1
Q5VU97-1,NP_065976.2
Q5VU97-1,NM_020925.2
Q8IU99,NP_001001412.3
Q8IU99,NM_001001412.3
Q9HA72-1,NP_057000.2
Q9HA72-1,NM_015916.4
Q9HA72-1,XP_006717943.1
Q9HA72-1,XM_006717880.2
Q9HA72-1,XP_006717946.1
Q9HA72-1,XM_006717883.2
Q9HA72-3,XP_006717947.1
Q9HA72-3,XM_006717884.3
Q9HA72-1,XP_011538150.1
Q9HA72-1,XM_011539848.2
Q9HA72-1,XP_016871795.1
Q9HA72-1,XM_017016306.1
Q9HA72-1,XP_016871796.1
Q9HA72-1,XM_017016307.1
Q9HA72-3,XP_016871797.1
Q9HA72-3,XM_017016308.1
Q9HA72-3,XP_016871798.1
Q9HA72-3,XM_017016309.1
Q86XJ0,NP_001123214.1
Q86XJ0,NM_001129742.1
Q5JW98-3,NP_001243816.1
Q5JW98-3,NM_001256887.2
Q5JW98-4,NP_001243817.1
Q5JW98-4,NM_001256888.2
Q5JW98-2,NP_001243818.1
Q5JW98-2,NM_001256889.2
Q5JW98-2,NP_694581.1
Q5JW98-2,NM_153036.4
Q5JW98,XP_005266917.1
Q5JW98,XM_005266860.3
Q8N5C1,NP_714922.1
Q8N5C1,NM_153711.3
Q5R3K3-1,NP_001010919.1
Q5R3K3-1,NM_001010919.2
Q5R3K3-2,NP_001263389.1
Q5R3K3-2,NM_001276460.1
Q5R3K3-1,XP_005267056.1
Q5R3K3-1,XM_005266999.3
P05937-1,NP_004920.1
P05937-1,NM_004929.3
P22676,NP_001731.2
P22676,NM_001740.4
P22676,NP_009019.1
P22676,NM_007088.3
P06881-1,NP_001029125.1
P06881-1,NM_001033953.2
P10092,NP_000719.1
P10092,NM_000728.3
P30988-1,NP_001158209.1
P30988-1,NM_001164737.1
P30988-2,NP_001158210.1
P30988-2,NM_001164738.1
P30988-2,NP_001733.1
P30988-2,NM_001742.3
P01258-1,NP_001029124.1
P01258-1,NM_001033952.2
P01258-1,NP_001732.1
P01258-1,NM_001741.2
P01258-1,XP_016873772.1
P01258-1,XM_017018283.1
P01258-1,XP_016873773.1
P01258-1,XM_017018284.1
Q05682-4,NP_004333.1
Q05682-4,NM_004342.6
Q05682-1,NP_149129.2
Q05682-1,NM_033138.3
Q05682-3,NP_149130.1
Q05682-3,NM_033139.3
Q05682-5,NP_149131.1
Q05682-5,NM_033140.3
Q05682-6,NP_149347.2
Q05682-6,NM_033157.3
Q05682,XP_016868140.1
Q05682,XM_017012651.1
Q05682-4,XP_016868141.1
Q05682-4,XM_017012652.1
Q13939,NP_005884.2
Q13939,NM_005893.2
P27482,NP_005176.1
P27482,NM_005185.3
Q96GE6,NP_001026903.2
Q96GE6,NM_001031733.2
Q96GE6-2,NP_001273623.1
Q96GE6-2,NM_001286694.1
Q96GE6-3,NP_001273624.1
Q96GE6-3,NM_001286695.1
Q96GE6,NP_219501.2
Q96GE6,NM_033429.2
Q9NZT1,NP_059118.2
Q9NZT1,NM_017422.4
Q8TD86,NP_619650.2
Q8TD86,NM_138705.3
P0DP23,NP_001316851.1
P0DP23,NM_001329922.1
P0DP23,NP_001734.1
P0DP23,NM_001743.5
P0DP23,NP_005175.2
P0DP23,NM_005184.3
P0DP23,NP_008819.1
P0DP23,NM_006888.4
P0DP24,NP_001292553.1
P0DP24,NM_001305624.1
P0DP24,NP_001292554.1
P0DP24,NM_001305625.1
P0DP24,NP_001292555.1
P0DP24,NM_001305626.1
P0DP24,NP_001316851.1
P0DP24,NM_001329922.1
P0DP24,NP_001734.1
P0DP24,NM_001743.5
P0DP24,NP_005175.2
P0DP24,NM_005184.3
P0DP24,NP_008819.1
P0DP24,NM_006888.4
P0DP25,NP_001316851.1
P0DP25,NM_001329922.1
P0DP25,NP_001316852.1
P0DP25,NM_001329923.1
P0DP25,NP_001316853.1
P0DP25,NM_001329924.1
P0DP25,NP_001316854.1
P0DP25,NM_001329925.1
P0DP25,NP_001316855.1
P0DP25,NM_001329926.1
P0DP25,NP_001734.1
P0DP25,NM_001743.5
P0DP25,NP_005175.2
P0DP25,NM_005184.3
P0DP25,NP_008819.1
P0DP25,NM_006888.4
Q96L12,NP_659483.2
Q96L12,NM_145046.4
Q16602,NP_001258680.1
Q16602,NM_001271751.1
Q16602,NP_005786.1
Q16602,NM_005795.5
P27797,NP_004334.1
P27797,NM_004343.3
O43852-2,NP_001124146.1
O43852-2,NM_001130674.2
O43852-3,NP_001186600.1
O43852-3,NM_001199671.1
O43852-4,NP_001186601.1
O43852-4,NM_001199672.1
O43852-10,NP_001186602.1
O43852-10,NM_001199673.1
O43852-1,NP_001210.1
O43852-1,NM_001219.4
O43852-15,XP_016868148.1
O43852-15,XM_017012659.1
P27824-1,NP_001019820.1
P27824-1,NM_001024649.1
P27824-1,NP_001737.1
P27824-1,NM_001746.3
P27824-1,XP_011532967.1
P27824-1,XM_011534665.2
Q9NYX4-1,NP_056537.1
Q9NYX4-1,NM_015722.3
Q8NCB2-3,NP_001307076.1
Q8NCB2-3,NM_001320147.1
Q8NCB2-1,NP_076951.2
Q8NCB2-1,NM_024046.4
P49069,NP_001736.1
P49069,NM_001745.3
Q5T5Y3-1,NP_056262.3
Q5T5Y3-1,NM_015447.3
Q5T5Y3-3,XP_005263453.1
Q5T5Y3-3,XM_005263396.3
Q5T5Y3-2,XP_005263454.1
Q5T5Y3-2,XM_005263397.1
Q08AD1-1,NP_001284636.1
Q08AD1-1,NM_001297707.1
Q08AD1-2,NP_001284637.1
Q08AD1-2,NM_001297708.1
Q08AD1-3,NP_982284.1
Q08AD1-3,NM_203459.2
Q9P1Y5-2,NP_001073898.1
Q9P1Y5-2,NM_001080429.2
Q9P1Y5-1,NP_065953.1
Q9P1Y5-1,NM_020902.1
P49913,NP_004336.3
P49913,NM_004345.4
Q9HC96-1,NP_075571.1
Q9HC96-1,NM_023083.3
Q9HC96-3,NP_075573.2
Q9HC96-3,NM_023085.3
Q9UMQ6,NP_008989.2
Q9UMQ6,NM_007058.3
Q6ZSI9,NP_653292.2
Q6ZSI9,NM_144691.4
Q6MZZ7-1,NP_653176.2
Q6MZZ7-1,NM_144575.2
Q6MZZ7-1,XP_011531461.1
Q6MZZ7-1,XM_011533159.2
Q6MZZ7-1,XP_011531462.1
Q6MZZ7-1,XM_011533160.2
Q6MZZ7-1,XP_011531463.1
Q6MZZ7-1,XM_011533161.2
Q6MZZ7-1,XP_016860753.1
Q6MZZ7-1,XM_017005264.1
Q6MZZ7,XP_016860754.1
Q6MZZ7,XM_017005265.1
A8MX76-1,NP_001138594.1
A8MX76-1,NM_001145122.1
A8MX76-2,NP_001308199.1
A8MX76-2,NM_001321270.1
A8MX76-1,XP_011531165.1
A8MX76-1,XM_011532863.2
A8MX76-1,XP_011531166.1
A8MX76-1,XM_011532864.2
A8MX76-1,XP_011531167.1
A8MX76-1,XM_011532865.1
A8MX76-2,XP_011531168.1
A8MX76-2,XM_011532866.2
O75808-1,NP_005623.1
O75808-1,NM_005632.2
P07384,NP_001185797.1
P07384,NM_001198868.1
P07384,NP_001185798.1
P07384,NM_001198869.1
P07384,NP_005177.2
P07384,NM_005186.3
P07384,XP_006718761.1
P07384,XM_006718698.1
P07384,XP_011543594.1
P07384,XM_011545292.1
P17655-2,NP_001139540.1
P17655-2,NM_001146068.1
P17655-1,NP_001739.2
P17655-1,NM_001748.4
P20807-1,NP_000061.1
P20807-1,NM_000070.2
P20807-3,NP_077320.1
P20807-3,NM_024344.1
P20807-2,NP_775110.1
P20807-2,NM_173087.1
P20807-4,NP_775111.1
P20807-4,NM_173088.1
P20807-5,NP_775112.1
P20807-5,NM_173089.1
P20807-5,NP_775113.1
P20807-5,NM_173090.1
O15484,NP_004046.2
O15484,NM_004055.4
O15484,XP_016873712.1
O15484,XM_017018223.1
Q9Y6Q1,NP_055104.2
Q9Y6Q1,NM_014289.3
Q9Y6W3,NP_055111.1
Q9Y6W3,NM_014296.2
A6NHC0,NP_001137434.1
A6NHC0,NM_001143962.1
O14815,NP_001306605.1
O14815,NM_001319676.1
O14815-1,NP_006606.1
O14815-1,NM_006615.2
O14815-2,NP_057536.1
O14815-2,NM_016452.2
P63098,NP_000936.1
P63098,NM_000945.3
Q96LZ3,NP_671709.1
Q96LZ3,NM_147180.3
Q86VP6-1,NP_060918.2
Q86VP6-1,NM_018448.4
O75155-1,NP_001155971.1
O75155-1,NM_001162499.1
O75155-2,NP_036430.1
O75155-2,NM_012298.2
Q8WVQ1-1,NP_001153244.1
Q8WVQ1-1,NM_001159772.1
Q8WVQ1-1,NP_001153245.1
Q8WVQ1-1,NM_001159773.1
Q8WVQ1-1,NP_620148.1
Q8WVQ1-1,NM_138793.3
Q8WVQ1-1,XP_005257078.1
Q8WVQ1-1,XM_005257021.1
Q8WVQ1-1,XP_005257079.1
Q8WVQ1-1,XM_005257022.1
Q8WVQ1-1,XP_006721746.1
Q8WVQ1-1,XM_006721683.1
Q8WVQ1-1,XP_011522593.1
Q8WVQ1-1,XM_011524291.1
Q8WVQ1-1,XP_011522595.1
Q8WVQ1-1,XM_011524293.1
Q8WVQ1-1,XP_011522596.1
Q8WVQ1-1,XM_011524294.1
Q8WVQ1-1,XP_011522597.1
Q8WVQ1-1,XM_011524295.2
Q01518-1,NP_001099000.1
Q01518-1,NM_001105530.1
Q01518-1,NP_006358.1
Q01518-1,NM_006367.3
Q01518,XP_005270425.1
Q01518,XM_005270368.1
Q01518,XP_011538811.1
Q01518,XM_011540509.1
Q01518-1,XP_011538812.1
Q01518-1,XM_011540510.1
Q01518,XP_011538813.1
Q01518,XM_011540511.1
Q01518,XP_011538814.1
Q01518,XM_011540512.1
Q01518,XP_011538815.1
Q01518,XM_011540513.2
Q01518,XP_011538816.1
Q01518,XM_011540514.1
Q01518-2,XP_011538817.1
Q01518-2,XM_011540515.1
Q01518,XP_016855556.1
Q01518,XM_017000067.1
Q01518,XP_016855557.1
Q01518,XM_017000068.1
Q01518-1,XP_016855558.1
Q01518-1,XM_017000069.1
Q01518,XP_016855559.1
Q01518,XM_017000070.1
Q01518,XP_016855560.1
Q01518,XM_017000071.1
Q01518,XP_016855561.1
Q01518,XM_017000072.1
P40123-1,NP_006357.1
P40123-1,NM_006366.2
P20160,NP_001691.1
P20160,NM_001700.4
Q9H4Z3,NP_071387.1
Q9H4Z3,NM_022104.3
Q9H4Z3,XP_011527282.1
Q9H4Z3,XM_011528980.2
Q9H4Z3,XP_011527283.1
Q9H4Z3,XM_011528981.2
Q9H4Z3,XP_016883502.1
Q9H4Z3,XM_017028013.1
P40121-1,NP_001243068.1
P40121-1,NM_001256139.1
P40121-2,NP_001243069.1
P40121-2,NM_001256140.1
P40121-1,NP_001307661.1
P40121-1,NM_001320732.1
P40121-1,NP_001307662.1
P40121-1,NM_001320733.1
P40121-1,NP_001738.2
P40121-1,NM_001747.3
P40121-1,XP_011531424.1
P40121-1,XM_011533122.1
P40121-1,XP_011531425.1
P40121-1,XM_011533123.1
O75052-2,NP_001119532.2
O75052-2,NM_001126060.1
O75052-3,NP_001158229.1
O75052-3,NM_001164757.1
O75052-1,NP_055512.1
O75052-1,NM_014697.2
Q14444-1,NP_005889.3
Q14444-1,NM_005898.4
Q14444-2,NP_976240.1
Q14444-2,NM_203364.2
Q14444,XP_016873238.1
Q14444,XM_017017749.1
Q6IMN6-1,NP_001002259.1
Q6IMN6-1,NM_001002259.2
Q6IMN6-10,NP_001193785.1
Q6IMN6-10,NM_001206856.2
Q6IMN6,NP_001306771.1
Q6IMN6,NM_001319842.1
Q6IMN6-9,NP_001306772.1
Q6IMN6-9,NM_001319843.1
Q6IMN6-2,NP_076414.2
Q6IMN6-2,NM_023925.4
Q6IMN6-3,NP_115532.3
Q6IMN6-3,NM_032156.4
Q6IMN6-7,XP_006719210.1
Q6IMN6-7,XM_006719147.3
Q9ULU8-1,NP_003707.2
Q9ULU8-1,NM_003716.3
Q9ULU8-2,NP_899630.1
Q9ULU8-2,NM_183393.2
Q9ULU8-3,NP_899631.1
Q9ULU8-3,NM_183394.2
Q86UW7-2,NP_001009571.2
